Carl Landry 	N/A	3	12.83	20.8	8.4	7.19	18.48	0.00%	0.00%	0.00%	0.00%	0.00%
Kris Humphries 	N/A	3	17.5	24.3	10.5	11.86	23.14	0.00%	0.00%	0.00%	0.00%	0.00%
Charlie Villanueva 	$3.5K	2	6.9	7.6	6.2	6.2	7.6	50.00%	0.00%	0.00%	0.00%	0.00%
Boris Diaw 	N/A	4	25.05	42.7	16.6	14.47	35.63	0.00%	0.00%	0.00%	0.00%	0.00%
John Salmons 	N/A	1	9.4	9.4	9.4	9.4	9.4	0.00%	0.00%	0.00%	0.00%	0.00%
Jeff Green 	N/A	4	30.68	39.9	25.6	25.2	36.15	0.00%	0.00%	0.00%	0.00%	0.00%
Nicolas Batum 	$6.9K	2	19.8	24.5	15.1	15.1	24.5	100.00%	50.00%	0.00%	0.00%	0.00%
Landry Fields 	$3.5K	2	4.45	9.9	-1	-1	9.9	50.00%	0.00%	0.00%	0.00%	0.00%
Marvin Williams 	$3.5K	4	11.83	13.6	9.7	10.23	13.42	100.00%	75.00%	0.00%	0.00%	0.00%
Jared Dudley 	N/A	4	10.53	12.7	8.5	8.99	12.06	0.00%	0.00%	0.00%	0.00%	0.00%
Tayshaun Prince 	N/A	2	16.5	17.1	15.9	15.9	17.1	0.00%	0.00%	0.00%	0.00%	0.00%
Trevor Ariza 	$6.0K	3	23.43	28.9	15.8	17.87	29	100.00%	67.00%	67.00%	0.00%	0.00%
Hedo Turkoglu 	$3.5K	3	6.53	9.7	4.2	4.21	8.85	33.00%	0.00%	0.00%	0.00%	0.00%
Gerald Wallace 	N/A	1	4.2	4.2	4.2	4.2	4.2	0.00%	0.00%	0.00%	0.00%	0.00%
Wilson Chandler 	N/A	4	31.18	34.6	25.3	27.42	34.93	0.00%	0.00%	0.00%	0.00%	0.00%
Luol Deng 	N/A	3	26.17	42.1	17.4	14.88	37.45	0.00%	0.00%	0.00%	0.00%	0.00%
Danilo Gallinari 	N/A	4	15.83	29.1	2.7	6.23	25.42	0.00%	0.00%	0.00%	0.00%	0.00%
Kevin Garnett 	N/A	3	16.03	23.3	9	10.19	21.87	0.00%	0.00%	0.00%	0.00%	0.00%
Luis Scola 	$4.8K	2	20.7	25.4	16	16	25.4	100.00%	100.00%	50.00%	50.00%	0.00%
Shawn Marion 	$3.7K	4	14.8	18.6	11.3	12.21	17.39	100.00%	100.00%	25.00%	25.00%	0.00%
Andre Iguodala 	N/A	2	17.1	20.1	14.1	14.1	20.1	0.00%	0.00%	0.00%	0.00%	0.00%
Paul Millsap 	N/A	2	43.35	49.3	37.4	37.4	49.3	0.00%	0.00%	0.00%	0.00%	0.00%
Dorell Wright 	$4.0K	2	7.3	8.8	5.8	5.8	8.8	50.00%	0.00%	0.00%	0.00%	0.00%
Wesley Matthews 	$6.2K	3	21.03	22	20.5	20.35	21.72	100.00%	100.00%	0.00%	0.00%	0.00%
Paul Pierce 	N/A	3	27.5	40	19	18.47	36.53	0.00%	0.00%	0.00%	0.00%	0.00%
Rudy Gay 	N/A	3	28.13	30.9	25.3	25.85	30.42	0.00%	0.00%	0.00%	0.00%	0.00%
Danny Granger 	N/A	2	5.7	6.4	5	5	6.4	0.00%	0.00%	0.00%	0.00%	0.00%
Carlos Boozer 	N/A	3	26.1	35	16.2	18.39	33.81	0.00%	0.00%	0.00%	0.00%	0.00%
Josh Smith 	N/A	3	20.3	34.1	12.3	10.5	30.1	0.00%	0.00%	0.00%	0.00%	0.00%
Dirk Nowitzki 	$7.0K	4	25.28	30.4	21.5	21.81	28.74	100.00%	100.00%	25.00%	0.00%	0.00%
Kevin Love 	$8.5K	4	29.73	34.9	18.6	23.24	36.21	100.00%	75.00%	25.00%	0.00%	0.00%
LaMarcus Aldridge 	$9.3K	3	39.13	40.8	37.8	37.89	40.38	100.00%	100.00%	100.00%	0.00%	0.00%
Joel Anthony 	N/A	1	1.5	1.5	1.5	1.5	1.5	0.00%	0.00%	0.00%	0.00%	0.00%
Greg Stiemsma 	$3.5K	2	4.25	7.3	1.2	1.2	7.3	50.00%	0.00%	0.00%	0.00%	0.00%
Chuck Hayes 	$3.6K	3	11.53	19.1	4.2	5.45	17.62	67.00%	67.00%	33.00%	33.00%	0.00%
J.J. Hickson 	N/A	1	14.6	14.6	14.6	14.6	14.6	0.00%	0.00%	0.00%	0.00%	0.00%
Kendrick Perkins 	N/A	4	13.78	16.5	10.8	11.31	16.24	0.00%	0.00%	0.00%	0.00%	0.00%
Cole Aldrich 	$3.5K	2	5.7	8.2	3.2	3.2	8.2	50.00%	0.00%	0.00%	0.00%	0.00%
Kosta Koufos 	N/A	3	15.2	30.7	4.2	3.92	26.48	0.00%	0.00%	0.00%	0.00%	0.00%
Joakim Noah 	$8.0K	3	29.77	38.2	15.9	19.89	39.65	67.00%	67.00%	67.00%	0.00%	0.00%
Chris Kaman 	$5.0K	3	23.07	26.6	16.6	18.49	27.65	100.00%	100.00%	67.00%	67.00%	0.00%
Matt Bonner 	N/A	1	23.7	23.7	23.7	23.7	23.7	0.00%	0.00%	0.00%	0.00%	0.00%
Kevin Seraphin 	N/A	3	14.37	26.7	4.9	5.24	23.49	0.00%	0.00%	0.00%	0.00%	0.00%
Udonis Haslem 	N/A	2	10.65	12.2	9.1	9.1	12.2	0.00%	0.00%	0.00%	0.00%	0.00%
Timofey Mozgov 	N/A	4	26.75	32.4	14.8	19.67	33.83	0.00%	0.00%	0.00%	0.00%	0.00%
Jason Maxiell 	$3.5K	3	6.93	17.2	1.2	-0.34	14.21	33.00%	33.00%	33.00%	0.00%	0.00%
Zaza Pachulia 	N/A	4	19.78	35.6	11.6	10.31	29.24	0.00%	0.00%	0.00%	0.00%	0.00%
Brendan Haywood 	$3.5K	1	1.2	1.2	1.2	1.2	1.2	0.00%	0.00%	0.00%	0.00%	0.00%
Nick Collison 	N/A	4	11.18	14.9	7.1	7.99	14.36	0.00%	0.00%	0.00%	0.00%	0.00%
Samuel Dalembert 	$3.7K	3	9.17	14.4	5.2	5.31	13.03	67.00%	33.00%	0.00%	0.00%	0.00%
Robin Lopez 	$5.8K	3	20.33	22.9	18.4	18.44	22.22	100.00%	100.00%	0.00%	0.00%	0.00%
Jason Smith 	$3.6K	3	11.23	19.9	5.1	4.93	17.54	67.00%	33.00%	33.00%	33.00%	0.00%
Drew Gooden 	N/A	1	11.1	11.1	11.1	11.1	11.1	0.00%	0.00%	0.00%	0.00%	0.00%
Jason Thompson 	N/A	3	14.73	23.8	9.1	8.26	21.21	0.00%	0.00%	0.00%	0.00%	0.00%
Brandon Bass 	N/A	4	20.1	35.7	11	10.58	29.62	0.00%	0.00%	0.00%	0.00%	0.00%
Marcin Gortat 	N/A	3	24	33.6	13.7	15.86	32.14	0.00%	0.00%	0.00%	0.00%	0.00%
Tyson Chandler 	$6.3K	4	25.35	32.7	11.3	17.06	33.64	75.00%	75.00%	75.00%	25.00%	0.00%
Glen Davis 	$3.5K	4	7.48	11.6	5.2	4.9	10.05	50.00%	25.00%	0.00%	0.00%	0.00%
Channing Frye 	$5.0K	4	19.88	23.4	14.1	16.38	23.37	100.00%	75.00%	75.00%	0.00%	0.00%
JaVale McGee 	N/A	4	12.6	27.6	5.2	3.7	21.5	0.00%	0.00%	0.00%	0.00%	0.00%
DeAndre Jordan 	$7.2K	4	22.48	36.4	7.6	11.94	33.01	75.00%	50.00%	25.00%	25.00%	0.00%
Greg Monroe 	N/A	3	22.97	35.9	12.4	13.23	32.71	0.00%	0.00%	0.00%	0.00%	0.00%
Roy Hibbert 	$6.6K	2	21.8	34.2	9.4	9.4	34.2	50.00%	50.00%	50.00%	50.00%	0.00%
DeMarcus Cousins 	N/A	3	50.77	58.6	43.8	44.69	56.84	0.00%	0.00%	0.00%	0.00%	0.00%
Marc Gasol 	N/A	4	40.15	48.9	24.7	30.86	49.44	0.00%	0.00%	0.00%	0.00%	0.00%
Andrew Bogut 	N/A	2	15.75	21.8	9.7	9.7	21.8	0.00%	0.00%	0.00%	0.00%	0.00%
Al Jefferson 	$8.7K	4	35.05	44.6	16.5	24.13	45.97	75.00%	75.00%	75.00%	25.00%	0.00%
Brook Lopez 	N/A	4	23.23	38.4	12.2	11.86	34.59	0.00%	0.00%	0.00%	0.00%	0.00%
Al Horford 	N/A	2	23.75	25.6	21.9	21.9	25.6	0.00%	0.00%	0.00%	0.00%	0.00%
Dwight Howard 	$9.1K	1	24.8	24.8	24.8	24.8	24.8	100.00%	0.00%	0.00%	0.00%	0.00%
Blake Griffin 	$9.2K	4	31.13	46.4	19.3	21.22	41.03	100.00%	50.00%	25.00%	25.00%	0.00%
Zach Randolph 	N/A	4	31.45	40.6	19.1	22.55	40.35	0.00%	0.00%	0.00%	0.00%	0.00%
Donatas Motiejunas 	$5.0K	3	15.63	26.4	8.4	7.87	23.39	67.00%	33.00%	33.00%	33.00%	0.00%
Jonas Valanciunas 	$5.7K	3	22.8	33.4	17	15.29	30.31	100.00%	67.00%	33.00%	33.00%	0.00%
Derrick Williams 	N/A	2	15.8	16.2	15.4	15.4	16.2	0.00%	0.00%	0.00%	0.00%	0.00%
Tristan Thompson 	$4.7K	4	17.2	21.4	9.9	12.59	21.81	100.00%	75.00%	50.00%	0.00%	0.00%
Kawhi Leonard 	N/A	4	27.48	36	16.4	20.2	34.75	0.00%	0.00%	0.00%	0.00%	0.00%
Bismack Biyombo 	$3.5K	3	17.6	20.8	14.4	14.99	20.21	100.00%	100.00%	100.00%	67.00%	0.00%
Kenneth Faried 	N/A	4	19.88	32.6	10.2	11.6	28.15	0.00%	0.00%	0.00%	0.00%	0.00%
Klay Thompson 	N/A	2	29.65	37.1	22.2	22.2	37.1	0.00%	0.00%	0.00%	0.00%	0.00%
Jon Leuer 	N/A	3	24.57	38.4	15.5	14.63	34.5	0.00%	0.00%	0.00%	0.00%	0.00%
Kyle Singler 	N/A	3	10.57	13.4	7.7	8.24	12.89	0.00%	0.00%	0.00%	0.00%	0.00%
Jimmy Butler 	$7.7K	3	32.03	42.2	18.8	22.24	41.83	100.00%	67.00%	67.00%	33.00%	0.00%
Lavoy Allen 	$4.5K	2	18	18.1	17.9	17.9	18.1	100.00%	100.00%	50.00%	0.00%	0.00%
Kyrie Irving 	$7.9K	4	34.1	36.8	31.2	31.49	36.71	100.00%	100.00%	75.00%	0.00%	0.00%
Kemba Walker 	$6.9K	4	29.88	38.4	19.6	22.91	36.84	100.00%	75.00%	75.00%	25.00%	0.00%
Brandon Knight 	N/A	4	30.08	41	14.4	20.34	39.81	0.00%	0.00%	0.00%	0.00%	0.00%
Jimmer Fredette 	N/A	1	4.7	4.7	4.7	4.7	4.7	0.00%	0.00%	0.00%	0.00%	0.00%
