Shannon Brown 	$3.5K	4	4.68	12	0	-0.07	9.42	25.00%	25.00%	0.00%	0.00%	0.00%
Steve Blake 	N/A	12	13.76	24.7	-0.8	7.14	20.38	0.00%	0.00%	0.00%	0.00%	0.00%
J.J. Redick 	N/A	11	15.89	37.3	3	6.33	25.45	0.00%	0.00%	0.00%	0.00%	0.00%
Marco Belinelli 	$3.9K	5	9.18	21.9	0	0.92	17.44	40.00%	40.00%	20.00%	20.00%	0.00%
Leandro Barbosa 	N/A	11	12.99	17.1	7.7	9.79	16.19	0.00%	0.00%	0.00%	0.00%	0.00%
Nate Robinson 	N/A	12	10.93	22.5	4.5	5.82	16.03	0.00%	0.00%	0.00%	0.00%	0.00%
James Harden 	$10.0K	12	42.79	55.7	21	33.31	52.27	100.00%	92.00%	50.00%	33.00%	0.00%
Goran Dragic 	$6.9K	13	23.23	40.7	10.5	13.85	32.61	77.00%	54.00%	46.00%	15.00%	0.00%
Aaron Brooks 	N/A	13	16.83	36	-3	6.53	27.13	0.00%	0.00%	0.00%	0.00%	0.00%
Beno Udrih 	N/A	12	12.7	21.7	3.5	6.4	19	0.00%	0.00%	0.00%	0.00%	0.00%
Rodney Stuckey 	$4.8K	6	11.98	28.1	0	2.47	21.5	67.00%	50.00%	17.00%	17.00%	0.00%
DeMar DeRozan 	$7.9K	12	31.37	41.1	16.2	23.08	39.65	100.00%	75.00%	58.00%	17.00%	0.00%
Kyle Lowry 	$8.3K	12	34	48.3	18.9	25.56	42.44	100.00%	83.00%	67.00%	8.00%	0.00%
Kirk Hinrich 	N/A	12	17.73	26.9	6.7	10.6	24.85	0.00%	0.00%	0.00%	0.00%	0.00%
Mike Conley 	N/A	13	30.1	44.7	14	22.14	38.06	0.00%	0.00%	0.00%	0.00%	0.00%
Nick Young 	N/A	4	14.95	25	0	4.39	25.51	0.00%	0.00%	0.00%	0.00%	0.00%
D.J. Augustin 	N/A	13	15.75	30.6	7.7	9.42	22.07	0.00%	0.00%	0.00%	0.00%	0.00%
Vince Carter 	N/A	13	10.84	21.8	0	4.85	16.83	0.00%	0.00%	0.00%	0.00%	0.00%
Jose Calderon 	$5.6K	1	0	0	0	0	0	0.00%	0.00%	0.00%	0.00%	0.00%
Andre Miller 	$3.5K	10	10.7	20.6	2.7	5.22	16.18	70.00%	50.00%	20.00%	20.00%	0.00%
Jrue Holiday 	$7.2K	11	30.8	43.1	19.6	23.81	37.79	100.00%	91.00%	55.00%	27.00%	0.00%
Jamal Crawford 	N/A	10	25.83	34.3	14.5	18.71	32.95	0.00%	0.00%	0.00%	0.00%	0.00%
Eric Gordon 	$4.9K	11	17.33	26.3	-1.3	10.04	24.61	91.00%	82.00%	36.00%	9.00%	0.00%
Raymond Felton 	$4.7K	1	0	0	0	0	0	0.00%	0.00%	0.00%	0.00%	0.00%
Stephen Curry 	N/A	11	42.5	56.3	25.1	31.57	53.43	0.00%	0.00%	0.00%	0.00%	0.00%
Deron Williams 	$7.5K	12	31.92	38.2	23.3	27.34	36.49	100.00%	100.00%	58.00%	17.00%	0.00%
Kobe Bryant 	N/A	13	39.44	52.5	24.8	30.45	48.43	0.00%	0.00%	0.00%	0.00%	0.00%
Russell Westbrook 	N/A	2	30.8	54.6	7	7	54.6	0.00%	0.00%	0.00%	0.00%	0.00%
Rajon Rondo 	N/A	11	32.31	51.8	0	18.5	46.12	0.00%	0.00%	0.00%	0.00%	0.00%
Derrick Rose 	N/A	6	23.38	35.9	0	12.25	34.52	0.00%	0.00%	0.00%	0.00%	0.00%
Chris Paul 	N/A	11	41.85	52.5	26.7	34.18	49.51	0.00%	0.00%	0.00%	0.00%	0.00%
Monta Ellis 	$7.4K	13	29.95	39.2	19.1	24.19	35.72	100.00%	92.00%	54.00%	15.00%	0.00%
Chris Bosh 	$8.8K	12	36.76	51	21.9	29.47	44.05	100.00%	92.00%	58.00%	17.00%	0.00%
Jonas Jerebko 	N/A	11	11.31	22.2	5	5.77	16.85	0.00%	0.00%	0.00%	0.00%	0.00%
Caron Butler 	N/A	13	14.52	32.6	7.4	6.68	22.36	0.00%	0.00%	0.00%	0.00%	0.00%
Mike Miller 	$3.5K	8	3.94	6.9	1.2	1.6	6.28	0.00%	0.00%	0.00%	0.00%	0.00%
Steve Novak 	$3.5K	5	6.04	15.6	1.2	0.83	11.25	40.00%	20.00%	20.00%	0.00%	0.00%
James Jones 	$3.5K	1	4.2	4.2	4.2	4.2	4.2	0.00%	0.00%	0.00%	0.00%	0.00%
DeMarre Carroll 	N/A	7	22.79	27.8	13.6	18.3	27.28	0.00%	0.00%	0.00%	0.00%	0.00%
Jeremy Evans 	$3.5K	1	7.9	7.9	7.9	7.9	7.9	100.00%	0.00%	0.00%	0.00%	0.00%
Matt Barnes 	N/A	11	12.24	26.5	3.4	5.84	18.63	0.00%	0.00%	0.00%	0.00%	0.00%
Richard Jefferson 	$3.5K	11	7.45	16.9	1.2	3.32	11.57	45.00%	18.00%	9.00%	0.00%	0.00%
Victor Claver 	N/A	1	0	0	0	0	0	0.00%	0.00%	0.00%	0.00%	0.00%
Luke Babbitt 	$3.5K	8	6.16	19.6	0	-0.39	12.72	25.00%	25.00%	25.00%	13.00%	0.00%
LeBron James 	$10.4K	11	43.02	61.4	21	30.83	55.2	100.00%	82.00%	55.00%	27.00%	0.00%
Marreese Speights 	N/A	10	16.03	33.8	5.4	6.59	25.47	0.00%	0.00%	0.00%	0.00%	0.00%
Quincy Pondexter 	N/A	11	8.04	21.6	1.2	2.61	13.46	0.00%	0.00%	0.00%	0.00%	0.00%
Paul George 	N/A	1	0	0	0	0	0	0.00%	0.00%	0.00%	0.00%	0.00%
Ekpe Udoh 	N/A	3	1	4	-1	-1.16	3.16	0.00%	0.00%	0.00%	0.00%	0.00%
Josh McRoberts 	$3.9K	7	7.31	17.6	3.7	2.79	11.83	43.00%	14.00%	14.00%	0.00%	0.00%
Lou Amundson 	$3.5K	2	3.95	5.9	2	2	5.9	0.00%	0.00%	0.00%	0.00%	0.00%
Anthony Tolliver 	$3.5K	10	6.35	18.1	1.2	1.36	11.34	30.00%	20.00%	10.00%	10.00%	0.00%
Ed Davis 	N/A	13	20.93	37.3	7.6	13.53	28.33	0.00%	0.00%	0.00%	0.00%	0.00%
Darrell Arthur 	N/A	11	15.01	33.2	1.2	6.01	24.01	0.00%	0.00%	0.00%	0.00%	0.00%
Jordan Hill 	N/A	13	30.05	42	20.5	22.83	37.28	0.00%	0.00%	0.00%	0.00%	0.00%
Kyle Korver 	N/A	11	24.18	40.3	1.5	13.93	34.43	0.00%	0.00%	0.00%	0.00%	0.00%
Omri Casspi 	$3.7K	12	13.6	20	1.4	7.81	19.39	83.00%	58.00%	58.00%	25.00%	0.00%
Thabo Sefolosha 	N/A	11	17.28	25.7	6.4	11.5	23.06	0.00%	0.00%	0.00%	0.00%	0.00%
Chase Budinger 	$3.5K	8	6.81	17.7	2.2	2.01	11.62	38.00%	13.00%	13.00%	13.00%	0.00%
Taj Gibson 	N/A	12	24.5	41	11.2	15.12	33.88	0.00%	0.00%	0.00%	0.00%	0.00%
Wesley Johnson 	N/A	13	15.01	19.9	9.4	11.31	18.71	0.00%	0.00%	0.00%	0.00%	0.00%
Tony Allen 	N/A	11	18.71	27.3	9.5	12.38	25.03	0.00%	0.00%	0.00%	0.00%	0.00%
Francisco Garcia 	$3.5K	6	5.18	11.2	0	1.51	8.86	33.00%	17.00%	0.00%	0.00%	0.00%
Martell Webster 	$4.9K	1	0	0	0	0	0	0.00%	0.00%	0.00%	0.00%	0.00%
Thaddeus Young 	$6.8K	7	25.19	39.8	12.2	15.89	34.48	86.00%	57.00%	43.00%	14.00%	0.00%
Evan Turner 	N/A	10	19.28	32	9.8	11.88	26.68	0.00%	0.00%	0.00%	0.00%	0.00%
